error1,error2
0.008801474372502704,0.1623175445735621
0.02222108090763058,0.055275450014536744
0.010239222632315673,0.05273621901588297
0.008919635278118345,0.0004914985964797123
0.008919635278118345,0.002476036804077115
0.008919635278118345,0.011900756981085201
0.0124377311464095,0.08220845729150213
3.0449282008191707e-06,0.018365689943034547
0.01617164070919759,0.014764987870713314
0.0016388336459455186,0.0075950172778910885
0.010483295919076702,0.000584930324989667
0.010483295919076702,0.023604112207315363
0.010483295919076702,0.0068769794535453515
0.004185937694822777,0.0033018266689046017
0.018550365538087865,0.03250338457530368
0.0077227638499664745,0.017945483750340708
0.00482381608758109,0.003601838946610363
0.00600529013803342,0.004733502826058991
0.00600529013803342,0.004059184287628042
0.00600529013803342,0.004525239186479582
0.016982530371374926,0.053284465873285676
0.006880272558450399,0.02448510100303326
0.013540824808363749,0.0023382006852143817
0.004418747803357692,0.026421088327161654
0.007838615574289831,0.016116498194088714
0.007838615574289831,0.00016445141953101345
0.007838615574289831,0.015195308582448757
0.004356320480062127,0.018047578046450952
0.008731991830303307,0.0005775618610245353
0.0035335204345668778,0.08566947161632993
0.008437132098048966,0.00828011857543148
0.006517015470924937,0.00342810519976173
0.006517015470924937,0.0020917704109314965
0.006517015470924937,0.005002120732608292
0.005911580887127087,0.00308631827971846
0.0044463143912092246,0.007016543524414053
0.011695276997555341,0.019564900912669138
0.0031670399616678365,0.001001348093463372
0.0044384263424445255,0.015538591489502566
0.0044384263424445255,0.005175026582992928
0.0044384263424445255,0.007813674740202793
0.00469863645606358,0.05988969071330939
0.0017399687509685965,0.005676789803723436
0.008984872021470101,0.0005468878343513623
0.005388638784518234,0.03291004734286489
0.00261555079014634,0.021154764588336254
0.00261555079014634,0.011328343737819109
0.00261555079014634,0.028022801485517914
0.0019733455911822586,0.0018401889055978146
0.01364602721914402,0.00360256440834067
0.00491836095615168,0.04966577481706957
0.010749274857312944,0.025878922689598117
0.0012014147973212102,0.0015149718842270379
0.0012014147973212102,0.018720269491071702
0.0012014147973212102,0.004852264925309649
0.012075501372280696,0.002245210605170268
0.009416701514149056,0.1115591526658012
0.0036342098052427863,0.008855925528878244
0.00383932249550226,0.0006737160391278214
0.0007231219970293943,0.015085630852891043
0.0007231219970293943,0.033857142473658584
0.0007231219970293943,0.0019411770282127872
0.0003806523277672474,0.009034559589363172
0.004894042449761219,0.005924313470457224
0.024632757704458698,0.004913459306483615
0.0030840022819679687,0.1586803565431376
0.0017525431763752801,0.16770216502162635
0.0017525431763752801,0.0522851727228123
0.0017525431763752801,0.07510619281055939
0.007016127749510568,0.04730420094743165
0.005859810964940622,0.021644005286123178
0.0017889571678787906,0.07204238353584128
0.0012552353913940055,0.08422412488816743
0.006791563637059377,0.017863876408819913
0.006791563637059377,0.03667415045490036
0.006791563637059377,0.07172109263726112
0.0008276886660146585,0.01874853327901831
0.006284380976890707,0.0004022807741908509
0.003460511952455628,0.0009200264561202053
0.004423354029274655,0.0007526720214276449
0.0007416260170193552,0.05028750681699526
0.0007416260170193552,0.001883484923406674
0.0007416260170193552,0.02156217060159896
0.007634357385174685,0.05959214075206562
0.009740395493437807,0.02540555800793584
0.0033904843112005307,0.0017866130388223028
0.01098206920230561,0.0472750823363484
0.012893703648082877,0.024277882368969956
0.012893703648082877,0.004139350754833061
0.012893703648082877,0.018295935334786
0.0012503050653967904,0.008771817789980473
0.016201074052974728,0.012828800353311317
0.00937668176234148,0.034063392650811965
0.0047152606145713,0.01152843636943913
0.0047152606145713,0.016476701370541604
0.0047152606145713,0.015126179464974868
0.0047152606145713,0.01025925172164321
0.0047152606145713,0.030837541008681583
0.002244129379236077,0.03562001764212879
0.0007864471358028259,0.009979699900207535
0.0015896710908069446,0.011484932687535622
0.01150838373288367,0.014964588439172543
0.01150838373288367,0.008897132155395837
0.01150838373288367,0.01843750747339492
0.003374313548876861,0.02667167222731496
0.005962906818124473,0.017253010023850955
0.00033328198395387524,0.02244860340345124
0.0021699050436476226,0.02864753553410185
0.009398270509912508,0.002578536039873841
0.009398270509912508,0.005814514895986978
0.009398270509912508,0.05553836786665538
0.009398270509912508,0.017630825510733153
0.005410409003920722,0.010313786529110034
0.018569222855684967,0.036118652340306256
0.0008581212975657852,0.007637360889947091
0.001463140805023672,0.016680045144291954
0.001463140805023672,0.0074945193530634845
0.001463140805023672,0.0582556985151794
0.007625204183000576,0.006420278248536413
0.0022036981891015643,0.0570810534014102
0.00041385226608004735,0.019729188146972183
0.006890041792745796,0.007376135859819451
0.0018881545801518135,0.041095784058155456
0.0018881545801518135,1.4202932081526413e-05
0.0018881545801518135,0.005429695000662485
0.0008683618380893087,0.031009942855151
0.01867195225073923,0.03670140720932244
0.0018518447869132213,0.02643845612726223
0.003329204284814448,0.08589953765093986
0.005486127995412103,0.03154084515063797
0.005486127995412103,0.03788478309365333
0.005486127995412103,0.03283820490847241
0.0006024288326537244,0.07551329685667504
0.006223564231070598,0.03534483442994062
0.003895448375909104,0.04366341056178414
0.006492061617319962,0.08979915744183369
0.0021194831167742766,0.002875177813960549
0.0021194831167742766,0.04693761047988049
0.0021194831167742766,0.01516475886847087
0.0021194831167742766,0.002639752186107875
0.002829354489483266,0.013688436021748839
0.0012206992972558083,0.033947711330336264
0.007905905822619533,0.0048967247748918745
0.003552592642035665,0.03411080295760717
0.003552592642035665,0.003806744439618164
0.003552592642035665,0.00953366825968128
0.010051956576319585,0.11252144511890654
0.0029546697150539224,0.05390377446834729
0.014699757320079778,0.04900207448440828
0.005195141286701153,0.03993729630572081
0.0003440695532349875,0.011652291213263876
0.0003440695532349875,0.005331099731501019
0.0003440695532349875,0.0998432404173859
0.004108198120402211,0.018500471188479337
0.010055990741438833,0.016801568459014204
0.01793517516755197,0.12971039215775057
0.0015520436646993575,0.03854813406156624
0.006584428612606184,0.0013141806675119028
0.006584428612606184,0.004553811892484967
0.006584428612606184,0.03696728234077074
0.00583899842861502,0.0023606349929272815
0.0005207224074485558,0.015693572468735293
0.006323382202392189,0.019600983294197603
0.003860768062096684,0.009267989337692715
0.008608027482279733,0.059963657664940835
0.008608027482279733,0.05377599798292323
0.008608027482279733,0.019322551310879656
0.003116802381310211,0.0016197979278121041
0.0010032459463400593,0.0206843856098441
0.0036170565075827952,0.011389161221441171
0.0010414475208303,0.04191735447991987
0.010346024304404178,0.003376134775297221
0.010346024304404178,0.03522506292161751
0.010346024304404178,0.04447145972440555
0.004556404453807078,0.022826706396796324
0.0022815377063895173,0.002343149187671273
0.004481722743563148,0.00021641039825624192
0.006767114566039634,0.050872111958894205
0.00254218097559437,0.007337950047101597
0.00254218097559437,0.011217750295226571
0.00254218097559437,0.07394804605861792
0.00023698585235075779,0.030757289259637142
0.007598152488996511,0.020475744107484
0.0018872219713062268,0.013389106360633877
0.010487520358009223,0.011541399733099459
0.0046762677385462255,0.13887560663115628
0.0046762677385462255,0.0821840171864002
0.0046762677385462255,0.008446251949324619
0.006189673241642199,0.1797798657219495
0.001799481311365067,0.01760063310743455
0.0021728476786613015,0.0017172644897769157
0.008424951835337771,0.15534545012242088
0.006037616226928664,0.05327564649800708
0.006037616226928664,0.0018243414298477272
0.006037616226928664,0.031524592031855925
0.0012262901195402955,0.07936481936600229
0.004853738556789622,0.0005010595013015541
0.010870123796810165,0.029417289426875572
0.0026737038095146445,0.04532475920993037
0.001812485301846277,0.0031167400557101993
0.001812485301846277,0.017081199118186514
0.001812485301846277,0.040024557971301625
0.0023445195157247327,0.00533054205496531
0.0014503696440731134,0.06671352647557154
0.0014234509471271848,0.03639760026041734
0.00846554311601049,0.005442389052946691
0.0006724699919985052,0.13002396101947103
0.0006724699919985052,0.0031776088011320116
0.0006724699919985052,0.019785896732086423
0.0026216086692563523,0.06608332710932831
0.006614149759038015,0.03693888137572521
0.009286575989927312,0.01380027553026635
0.0005045305607676147,0.07331792210438103
0.00420343270917097,0.05157667359533033
0.00420343270917097,0.004908289383084036
0.00420343270917097,0.08798340415744747
0.010306946849345293,0.02697759394016221
0.002141497272603892,0.018743599882754335
0.008655158605710719,0.02514866860695518
0.006408754236245249,0.05692130890370166
0.0043624922085023846,0.017456254922054854
0.0043624922085023846,0.003621918397058078
0.0043624922085023846,0.037516050893264555
0.007363987584649964,0.0259900765465898
0.0023961524013994457,0.03590306842961398
0.0009283622588425388,0.03145878165445663
0.003799855350561226,0.010341296670437759
0.025231017041601952,0.002891536827018311
0.025231017041601952,0.01071183007236311
0.025231017041601952,0.013215095449343914
0.025231017041601952,0.049359673076717715
0.0105997461877465,0.010267109060347394
0.0008874564423520206,0.013168937401424765
0.0056381131756317185,0.057459573406076984
0.00874594565276346,0.07797267492065238
0.00874594565276346,0.022100270767359254
0.00874594565276346,0.0655368724574342
0.0008629597102238652,0.01748101370130813
0.0004907506566973407,0.027933103785853546
0.0030648497871213825,0.04689532686019101
0.0009010790505234714,0.07702112521423862
0.010309277882689497,0.027340555681976467
0.010309277882689497,0.0012487732683226832
0.010309277882689497,0.023436995144567006
0.007601167069070991,0.02106711611435443
0.0004908024053754937,0.06756409598841397
0.0034763608814781925,0.2136307122865328
0.002444200193009152,0.04748046668807798
0.009256148483047904,0.14625753292714389
0.009256148483047904,0.0010359833383804236
0.009256148483047904,0.020662643279449076
0.0026092927292693355,0.06461522347282016
0.0006451383269960986,0.01003898299669633
0.01570678941039477,0.02422639102476188
0.0017841148528719905,0.0752274415751342
0.0016875667786187243,0.03154512858696279
0.0016875667786187243,0.0022919991124375583
0.0016875667786187243,0.041504301595740534
0.004748429775663436,0.005731168618281696
0.014042984118806872,0.007694134420860335
0.0004065204214025027,0.0759212131005346
0.00034006761230357145,0.0025850047369416437
0.0076023775535351045,0.009894966858997205
0.0076023775535351045,0.04229066190473246
0.0076023775535351045,0.004946654430170593
0.0023746915770232416,0.0013057640126590343
0.0024263551075829294,0.044078516595471955
0.00024135285602060736,0.022617401477153347
0.00995679165012034,0.007785849087550934
0.013490035721120895,0.009314024119578213
0.013490035721120895,0.04563733339679736
0.013490035721120895,0.0038519302293862556
0.01139708794433067,0.03084066602953323
0.0014697340813761466,0.00337210440114207
0.0007077981832617271,0.006474366418923189
0.007314448622786348,0.12629396604488888
0.0032000322819293187,0.04121364371730211
0.0032000322819293187,0.007141202789657362
0.0032000322819293187,0.02886941681480713
0.014468489350344688,0.028520211259467604
0.004454625435533187,0.010192799151096681
0.0049810372945367,0.016054367627698705
0.0036160819661196528,0.03498399712208948
0.004952498190624952,0.006255079288441828
0.004952498190624952,0.0085570527333232
0.004952498190624952,0.02638836980897728
0.001285738044997521,0.002688551291164753
0.0007556135805123845,0.04829769001099098
0.000740755356407998,0.03315149907468805
0.0056264260371723905,0.007335399102042994
0.004468966885935441,0.026547402968503286
0.004468966885935441,0.05577739555600047
0.004468966885935441,0.008327050766325983
0.0010150408016988373,0.032267874973354045
0.005622228749015434,0.03587681970540609
0.002014161372567169,0.005766092055636902
0.009332981360294385,0.05443208326076128
0.0027726217480393586,0.024593821509185695
0.0027726217480393586,0.01914981378636397
0.0027726217480393586,0.06280632947802839
0.003876382074767086,0.010527889751889135
0.006641150178635077,0.002113038559411917
0.0005414444060108003,0.0030155455173810995
0.0006603156324159956,0.0718443399220092
0.005268298145888287,0.023373000310476302
0.005268298145888287,0.15110435942359804
0.005268298145888287,0.15310969138403965
0.0027056855223009007,0.0010073645603197227
0.005904475711920412,0.10512757091177453
0.0015348711639784796,0.07213487427385899
0.003382577478233172,0.0004133426206857034
0.0017575376794549385,0.01482396811834958
0.0017575376794549385,0.015014383854249516
0.0017575376794549385,0.0032071697542493146
0.0020207159913431605,0.008173840499905926
0.0028125563960692793,0.01541921501178421
0.003081943441364207,0.012289040503227412
0.00030571320175842994,0.008009310889532564
0.0032649985845637905,0.04339139904404717
0.0032649985845637905,0.0003766768341042692
0.0032649985845637905,0.08922342021076125
0.0022049123964540313,0.019112632685742675
0.006587487469330798,0.01327264333555303
0.0033531110433546525,0.012303180149535551
0.0035977003867470156,0.058867866195852686
0.0014073229794895085,0.00957282212062044
0.0014073229794895085,0.029064154450531877
0.0014073229794895085,0.01203931821086276
0.005278329984904412,0.010632910985507634
0.001528570032768141,0.1332374494281613
0.006214209071720188,0.18168982449084606
0.002441039984892838,0.08147770639495397
0.0017210143797056732,0.13319492604862407
0.0017210143797056732,0.0035611320662716586
0.0017210143797056732,0.008750928717629947
0.003832521555610417,0.11560032104752398
0.0028332338158706775,0.0779187536177014
0.007578431223014191,0.041598287223564914
0.003085112520790289,0.08148149377301393
0.005258660381390721,0.06508368134163499
0.005258660381390721,0.04312237894030997
0.005258660381390721,0.027870949878342616
0.0002530631774351265,0.07927678158774801
0.0039050644997759014,0.016951922078457107
3.725663039803087e-05,0.08977730965814472
0.003109690575588902,0.04400258279577466
0.00880416271772001,0.09349534160266433
0.00880416271772001,0.03944260058768645
0.00880416271772001,0.0016639609857114523
0.00880416271772001,0.038194306350164325
0.00880416271772001,0.12077557670128974
0.00711016043210684,0.12877409928652578
0.0015269375656983472,0.001681795986919385
0.010413165225860128,0.08046117298644338
0.010413165225860128,0.07665126782313635
0.010413165225860128,0.04514950564286867
0.010413165225860128,0.08044219878579241
0.0025138167905052167,0.010866973339891048
0.0013606722102651862,0.005401572242131287
0.0018287287891120027,0.12096121016153831
0.001054259614864592,0.009511055066007981
0.001054259614864592,0.016341593558121204
0.001054259614864592,0.1294906665549384
0.007999214324103473,0.028061452895876644
0.008565403947499217,0.015815518105091547
0.00017008933623745273,0.08402625901875922
0.0015558403477513678,0.056402336317509065
0.00788042587006615,0.01054951311033544
0.00788042587006615,0.006426301902986085
0.00788042587006615,0.01170548173247513
0.00763828248867357,0.03564037250990709
0.0012564657073050212,0.21843462971412364
0.0037981733228748004,0.039438555550160063
0.0014742506121038375,0.015495352699777932
0.003236869473302119,0.13887747200500514
0.003236869473302119,0.13518943817684628
0.003236869473302119,0.0013527317187441554
0.0003901618582536973,0.024675126650770193
0.013710050521991934,0.008129317470946657
0.002154188152960626,0.010847312027558727
0.0029933938966069545,0.03716794386354058
0.008352658630661794,0.05043609195878905
0.008352658630661794,0.007584285827496531
0.008352658630661794,0.017409538936092848
0.0002794989667236604,0.09686756672969284
0.0012559469162610097,4.5064193004060204e-05
0.00403647234805368,0.09923377518295112
0.00840395752888437,0.005259512543955969
0.0021868384656914086,0.00996499638678011
0.0021868384656914086,0.037388602759640316
0.0021868384656914086,0.2105816025890439
0.002706262540787561,0.028410690160902554
0.00553676783242047,0.16603078191969356
0.006836335126730008,0.03569326435731673
6.393578509829622e-05,0.015248118411287466
0.006163506458793531,0.02499460510573576
0.006163506458793531,0.020186023794376715
0.006163506458793531,0.017005635360614755
0.000996682306519447,0.07664577773036933
0.007398007782910437,0.09608632565469868
0.009927331306760276,0.02901251148545206
0.004310436804681097,0.07341451897537182
0.004627235538828556,0.07205817954022398
0.004627235538828556,0.020984343009449128
0.004627235538828556,0.004934589037523028
0.004443821984553051,0.030046909961159992
0.0059587069351875604,0.010043478717894343
0.0005106863125308033,0.12296264821504159
5.163562482098431e-05,0.0461457394787273
0.004124035067789135,0.008219671452153347
0.004124035067789135,0.04176214899118108
0.004124035067789135,0.07302844129481886
0.0075253808496613455,0.0012096734196695936
0.004213299225247426,0.008059195523115452
0.005552039090102101,0.0597341084196997
0.014142376606028424,0.007630582798452549
0.004587417901754414,0.034470103961619245
0.004587417901754414,0.007155263302625933
0.004587417901754414,0.005736865301874894
0.0087067132490249,0.07312034586054648
0.0037393690801292103,0.06366154902315921
0.0061654999621858,0.015113055312320264
0.0011602135888427961,0.08712782535602985
0.0011689832988829826,0.02563431973395025
0.0011689832988829826,0.014510023224728158
0.0011689832988829826,0.05115703862312244
0.0028526547423357454,0.0007088957649377779
0.0002898292504049475,0.009203406325502478
0.004109305242179863,0.08558916202103203
0.006207045319281168,0.0364137453597398
0.0029078154038382487,0.01670217684534492
0.0029078154038382487,0.003941461924593793
0.0029078154038382487,0.04049291766772195
0.0017444463642360946,0.032537208054424956
0.007752749023406305,0.04663119387183864
0.004140767394952207,0.023709410115833465
0.011635773762681084,0.012398049410870996
0.000705665285908006,0.0008347792919632699
0.000705665285908006,0.001181280304554849
0.000705665285908006,0.013036185996922706
0.009659017917817465,0.06459635422388914
0.005443057771741523,0.027464144631220933
0.005203012278348967,0.007455708889607099
0.00867545033120055,0.14534087612103963
0.00867545033120055,0.04376848147285049
0.00867545033120055,0.012958046823473044
0.00867545033120055,0.02672745251239997
0.00867545033120055,0.06025284928809488
0.0010906800581300198,0.005099732432974807
0.008135864915556044,0.0794621328258056
0.0038025559999340566,0.01651274597693296
4.415113072120011e-05,0.017694841315148365
4.415113072120011e-05,0.06262346801413465
4.415113072120011e-05,0.044434150171741155
0.004879454070237475,0.022989868263373875
0.007612315175374052,0.026407180217247715
0.009190077153947197,0.11984302644856523
0.0025721558269096766,0.0016020933473847832
0.003595801934932627,0.010725317729736077
0.003595801934932627,0.03527842861239047
0.003595801934932627,0.000646608451307125
0.006513178331192654,0.05990394906479137
0.0075265517716594284,0.042050346404941714
0.003379389327782385,0.001130200116663267
0.009012733249249361,0.0774093151397982
0.008406024427752151,0.01344893604801375
0.008406024427752151,0.013589715668302587
0.008406024427752151,0.001026457194984471
0.0052189502627516616,0.06463620651319325
0.0060678110263794995,0.00542375602059194
8.14243200525149e-05,0.04584847288199129
0.0006861153139838221,0.02866207350528437
0.00630287826965795,0.009060162500084156
0.00630287826965795,0.04285385996341641
0.00630287826965795,0.012305620386652682
0.0035069348030502953,0.004562334437332306
0.000987326912540874,0.0049676962756569675
0.009187318390576772,0.04040180766348459
0.004629508748798567,0.006195749862225091
0.001323751284075868,0.0001398359861177375
0.001323751284075868,0.022243152326100232
0.001323751284075868,0.002340111125597727
0.001323751284075868,0.04606021472795705
0.0061703509060069845,0.011798039289436102
0.00391089954268395,0.0022503370959113637
0.004285247381314187,0.09978385067167526
0.0036182101731795685,0.00828025272169536
0.0036182101731795685,0.0013945416481028969
0.0036182101731795685,0.022637756893654194
0.018742950992551893,0.017249777921766848
0.00019564005738073934,0.004069323180382582
0.0003559006350073639,0.04435862411837761
1.5113150576858798e-05,0.019146339083202586
0.0009120738439612842,0.002119017928500533
0.0009120738439612842,0.033867692540076794
0.0009120738439612842,0.012464124580198478
0.004554388639417842,0.002983225555722941
0.002626943029390722,0.1093376280781661
0.013385793913820143,0.002471019698547063
0.0011302925484941468,0.005920797926176673
0.005373119653526709,0.026954659431491695
0.005373119653526709,0.007189195200497701
0.005373119653526709,0.003918165726882454
0.005373119653526709,0.02165438130099426
0.005247865308815471,0.0028684676978671516
0.004005659812471973,0.006435755573677025
0.00806645860981034,0.026245419203339244
0.0014528218829829597,0.0217943104214875
0.0014528218829829597,0.004306744081942006
0.0014528218829829597,0.014470815846147449
0.002104066929098345,0.018151240041761323
0.006828840556351194,0.003168610594545694
0.0020141854602247385,0.009419760647143182
0.001154520236240552,0.005845838584968902
0.001261987381721627,0.0006261006322774736
0.001261987381721627,0.12230180731943327
0.001261987381721627,0.011082394781288104
0.0004264665952726993,0.0051137756110565735
0.0016339376462374492,0.0853687096261837
0.005498374013917328,0.048492736265683185
0.01356705612168746,0.010077336706030898
0.0026179729174917368,0.014870641325360874
0.0026179729174917368,0.0028176843862878884
0.0026179729174917368,0.002135151331575213
0.003493416779213903,0.049146894750945476
0.0006890318407602993,0.007722319723086674
0.0055896453154806935,0.010605120631923537
0.0029838544948579686,0.06226485638287541
0.00044995772326607904,0.03599967350858812
0.00044995772326607904,0.007521154588863149
0.00044995772326607904,0.014308963243642432
0.0060779640838188095,0.009065409100460055
0.004259226596132402,0.011780230322627464
0.001757233467184906,0.0077559614878734
8.671776892761276e-05,0.02363515117504805
0.0008444170592051776,0.05585820254560437
0.0008444170592051776,0.0420830326668283
0.0008444170592051776,0.0260110951295294
0.004376609561896696,0.03341623130804569
0.004913848856118917,0.0049562274129662815
0.0014727251360057854,0.007528774818230229
0.0011158539360044812,0.001199594400076059
0.006465389994827706,0.010906466395858183
0.006465389994827706,0.029451035471390507
0.006465389994827706,0.002754419686687951
0.004879801646382293,0.028199602954477987
0.00160951460850921,0.018758014537097356
0.0033646141166515913,0.00926781530059473
0.0024072027404366983,0.019772326201701218
0.0007700501083526431,0.004483317774490804
0.0007700501083526431,0.007228977474762927
0.0007700501083526431,0.04579644242653083
0.005202707011651051,0.056866422812809805
0.005654190021082689,0.05987431111810865
0.004245954988189537,0.0006653356072395406
0.010901164014400782,0.0026055396027356553
0.0009227046994678047,0.013463261248018782
0.0009227046994678047,0.017371182716465414
0.0009227046994678047,0.028367394965255154
0.004412087741008692,0.0027270938125194713
0.004188116037530149,0.06315007772015112
0.0011918084149554965,0.02092877654880255
0.0022393824013622506,0.03315381946942791
0.0011532622258161307,0.031817916880948136
0.0011532622258161307,0.0021733445200030296
0.0011532622258161307,0.0016149430227628684
0.0010088996866680605,0.0418569047111642
0.0003126778926151338,0.04458608231646126
0.001660719942704446,0.010569029568540675
0.001908620835422075,0.03109414642716449
0.004279651042607875,0.017161540738198908
0.004279651042607875,0.031207525833742377
0.004279651042607875,0.0023299419029928635
0.003290211971335498,0.0011692653354221073
0.0009046513922862169,0.04146524238010341
0.005167180569587576,0.042582368790437114
0.0016682928599864922,0.011571921018831548
0.010327274989353508,0.04023337875006327
0.010327274989353508,0.037570686350264955
0.010327274989353508,0.0053162436217590245
0.0023191866043659184,0.012362208010463102
0.011092785327858998,0.02236625173306308
0.0003607762127216143,0.0016391366623757352
0.0002054238286440864,0.001488985805004084
0.006776722771575726,0.022635985151378428
0.006776722771575726,0.004920625486878828
0.006776722771575726,0.016870859416405353
0.0077894819376997555,0.011932941747218585
0.006422753905965268,0.032260158254060235
0.0023438187149663154,0.03562107239862078
0.005531966623712988,0.03706740836559152
0.01334678897367414,0.027423478990990457
0.01334678897367414,0.0021306458000646565
0.01334678897367414,0.0009738633773800526
0.01334678897367414,0.042244873010271536
0.0064645771409251596,0.006450797340775536
0.004799079286200595,0.0227461860666747
0.00556298719164122,0.009140695904391594
0.0008508336028228464,0.0039525297270898915
0.0008508336028228464,0.03024769320107255
0.0008508336028228464,0.0032735910669102666
0.006616003154265809,0.0019600944712585525
0.0061751039290890075,0.024408703653394172
0.008262640382204697,0.10859811120172533
0.004419245286795374,0.027386561086235068
0.0009778674927271931,0.022814828908081602
0.0009778674927271931,0.010437210203055873
0.0009778674927271931,0.005398028251644619
0.00460361028808217,0.010174956781547048
0.005949209127254597,0.004128760054699631
0.012868115825729104,0.00952184889720824
0.006384033232818936,0.02614365849357478
0.0008234404215661044,0.00018203779365940043
0.0008234404215661044,0.00015139024912762556
0.0008234404215661044,0.01936176607988527
0.0005989733262177266,0.014047754815600333
0.0033828475900251473,0.010346058359783798
0.004772353877767424,0.011240321765798868
0.007766569804420944,0.03655991578915857
0.0034813605443765995,0.007760934302527936
0.0034813605443765995,0.007889353545353304
0.0034813605443765995,0.00862850318639153
0.00024399225755635597,0.005575423826316648
0.006208658584336127,0.014656208864569484
0.007501400645300631,0.014783860111202658
0.0019174575934607007,0.023798004845543324
0.002459514899459891,0.0209489554088801
0.002459514899459891,0.011884461586307883
0.002459514899459891,0.005207794681506405
0.013442662643784409,0.00518183463056579
0.002013691446501322,0.010881715003221054
0.0021278981551993118,0.005916263017111993
0.0008206197088089336,0.01438990987800777
0.01378543021899633,0.0012172062210106902
0.01378543021899633,0.0005293262310117891
0.01378543021899633,0.007536565044236135
0.0014563495148656599,6.227414387002335e-05
0.003245855492338086,0.0010721241557980965
0.014812653868737558,0.06030967400448378
0.012221999498664806,0.01061921783919608
0.006982277776887493,0.0010584445702047217
0.006982277776887493,0.009379240283365616
0.006982277776887493,0.023823270702320095
0.0008206626268485952,0.020893238043264577
0.0017252770448346925,0.002504856713065094
0.005010616400479457,0.004735344378205162
0.004499032747953353,0.00882803264779541
0.005430782789153023,0.002551817723556483
0.005430782789153023,0.006782019584140252
0.005430782789153023,0.0046803374750905395
0.011520265313681392,0.0034187108046200847
0.0060940270315654535,0.0043396559061500495
0.0002434378182960448,0.003124006068296867
0.00215808827847401,0.002077507976681503
0.003091006976703101,0.0006940447234226372
0.003091006976703101,0.0011350470497556752
0.003091006976703101,0.01119506482586108
0.0044682807404524336,0.009614228960714495
0.008400476299178339,0.0013260672535780782
0.014173541485958317,0.007604743716532023
0.00035552472754255676,0.007400202015123651
0.00048541907379747595,0.0005396675576727621
0.00048541907379747595,0.001315273989740754
0.00048541907379747595,0.008246574555692117
0.0011575209730609732,0.0003695085953958276
0.0018689843682452893,0.016368413129124543
0.00518256527267143,0.01136323795091119
0.01059983012758522,0.0037273810096272357
0.0038954867650580734,0.0048193373564217
0.0038954867650580734,0.0013211736945802968
0.0038954867650580734,0.0062384419413580895
0.0023549250288342877,0.006036930681532144
0.0012914811762436145,0.030395987072011542
0.006824266245066606,0.06449757534827064
0.007457150380817372,0.020410719638042623
0.00213634682294263,0.0077810106418742765
0.00213634682294263,0.007494086422068736
0.00213634682294263,0.04959243292085023
0.0009029059393389336,0.10870882928416753
0.002211833605397168,0.05436238610973614
0.0004187879401124235,0.03624351022544173
0.0030677819155212407,0.05539914182647238
